날짜,시간,jeju_smp,is_negative_smp,hour_sin,hour_cos,day_of_week,is_weekend,is_holiday,holiday_type,special_day_window,special_day_type,special_day_offset,peak_index,lag_smp_1h,lag_smp_24h,lag_smp_168h,smp_rolling_24h_mean,mainland_smp,mainland_smp_lag_24h,jeju_mainland_gap_lag_24h,predicted_demand,temperature_forecast,solar_radiation,cloud_cover,wind_speed_forecast,precipitation_forecast,forecast_solar,forecast_wind,renewable_pen,net_load,lng_price_index,fuel_cost_unit,oil_price_dubai,usd_krw,최대전력_금년,공급예비력,공급예비율
2024-06-01,00:00:00,139.63,0,0.0,1.0,5,1,1,0,0,0,0,0.18,141.13,139.63,109.53,135.9775,139.63,139.39,0.24,,17.75,0.0,3,2.775,0.0,0.0,9.624085107,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,01:00:00,100.33,0,0.258819045,0.965925826,5,1,1,0,0,0,0,0.18,139.63,135.88,112.35,134.34375,100.33,135.88,0.0,,17.775,0.0,8,3.675,0.0,0.0,12.19850742,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,02:00:00,93.74,0,0.5,0.866025404,5,1,1,0,0,0,0,0.18,100.33,140.8,97.74,132.8625,93.74,111.57,29.23,,17.625,0.0,6,2.65,0.0,0.0,8.084796687,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,03:00:00,90.02,0,0.707106781,0.707106781,5,1,1,0,0,0,0,0.18,93.74,111.76,91.73,130.9016667,90.02,111.76,0.0,,17.65,0.0,5,3.025,0.0,0.0,9.451971901,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,04:00:00,86.94,0,0.866025404,0.5,5,1,1,0,0,0,0,0.18,90.02,101.32,91.73,129.9958333,86.94,101.32,0.0,,17.6,0.0,7,3.175,0.0,0.0,9.921971006,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,05:00:00,90.24,0,0.965925826,0.258819045,5,1,1,0,0,0,0,0.18,86.94,101.32,91.73,129.3966667,90.24,101.32,0.0,,17.6,0.0,8,3.425,0.0,0.0,10.40286487,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,06:00:00,90.24,0,1.0,6.12e-17,5,1,1,0,0,0,0,0.495,90.24,111.76,92.19,128.935,90.24,111.76,0.0,,17.925,0.01,8,2.5,0.0,0.260465491,8.476350633,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,07:00:00,90.24,0,0.965925826,-0.258819045,5,1,1,0,0,0,0,0.495,90.24,111.57,92.19,128.0383333,90.24,111.57,0.0,,18.825,0.2025,8,3.225,0.0,17.79208614,8.238875035,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,08:00:00,94.29,0,0.866025404,-0.5,5,1,1,0,0,0,0,0.495,90.24,131.55,92.49,127.1495833,94.29,131.55,0.0,,19.775,0.53,9,3.2,0.0,55.04213799,6.174955081,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,09:00:00,107.7,0,0.707106781,-0.707106781,5,1,1,0,0,0,0,0.675,94.29,139.19,101.86,125.5970833,107.7,139.19,0.0,,20.3,0.49,8,3.9,0.0,64.7406411,8.580592272,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,10:00:00,145.67,0,0.5,-0.866025404,5,1,1,0,0,0,0,0.675,107.7,145.36,109.86,124.285,145.67,145.36,0.0,,20.45,0.95,8,3.875,0.0,103.8800942,7.717159775,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,11:00:00,0.0,0,0.258819045,-0.965925826,5,1,1,0,0,0,0,0.675,145.67,149.66,109.56,124.2979167,143.72,149.66,0.0,,21.15,1.8475,5,4.075,0.0,201.4036923,4.55447322,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,12:00:00,-75.58,1,1.22e-16,-1.0,5,1,1,0,0,0,0,0.36,0.0,142.17,109.4,118.0620833,118.73,142.17,0.0,,21.2,2.315,7,4.025,0.0,223.7543434,4.555976034,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,13:00:00,-75.58,1,-0.258819045,-0.965925826,5,1,1,0,0,0,0,0.36,-75.58,141.48,107.7,108.9891667,144.14,141.48,0.0,,21.775,2.61,3,4.9,0.0,250.5159155,6.650726628,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,14:00:00,-75.58,1,-0.5,-0.866025404,5,1,1,0,0,0,0,0.36,-75.58,142.17,102.68,99.945,120.85,142.17,0.0,,21.925,2.565,3,5.225,0.0,251.3553944,6.784661678,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,15:00:00,0.0,0,-0.707106781,-0.707106781,5,1,1,0,0,0,0,0.36,-75.58,142.17,110.01,90.87208333,106.06,142.17,0.0,,22.025,2.23,3,5.125,0.0,227.6325574,6.611445106,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,16:00:00,0.0,0,-0.866025404,-0.5,5,1,1,0,0,0,0,0.36,0.0,142.17,110.02,84.94833333,105.91,142.17,0.0,,21.8,2.0,1,5.125,0.0,207.7116345,7.393088697,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,17:00:00,110.73,0,-0.965925826,-0.258819045,5,1,1,0,0,0,0,0.9,0.0,143.0,110.09,79.02458333,110.73,143.0,0.0,,21.725,1.5275,0,4.9,0.0,167.5706829,7.683325816,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,18:00:00,110.45,0,-1.0,-1.84e-16,5,1,1,0,0,0,0,0.9,110.73,152.48,104.6,77.68,110.45,140.92,11.56,,21.4,0.9625,0,4.375,0.0,93.87706335,8.203238549,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,19:00:00,122.45,0,-0.965925826,0.258819045,5,1,1,0,0,0,0,0.9,110.45,139.57,113.51,75.92875,122.45,139.57,0.0,,20.2,0.395,0,3.975,0.0,35.11158841,11.02865803,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,20:00:00,124.3,0,-0.866025404,0.5,5,1,1,0,0,0,0,0.9,122.45,152.44,114.48,75.21541667,124.3,140.39,12.05,,19.125,0.03,0,4.6,0.0,4.547506046,14.43078969,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,21:00:00,125.6,0,-0.707106781,0.707106781,5,1,1,0,0,0,0,0.9,124.3,152.44,114.48,74.04291667,125.6,142.17,10.27,,18.475,0.0,1,3.925,0.0,1.963327276,13.58831097,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,22:00:00,103.74,0,-0.5,0.866025404,5,1,1,0,0,0,0,0.495,125.6,152.44,114.48,72.92458333,103.74,139.6,12.84,,18.25,0.0,2,4.7,0.0,0.0,14.9464924,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-01,23:00:00,103.74,0,-0.258819045,0.965925826,5,1,1,0,0,0,0,0.495,103.74,141.13,113.89,71.89541667,103.74,139.6,1.53,,18.2,0.0,5,4.8,0.0,0.0,14.40701987,,,100.0,130.587,83.44,1376.5,702.81,541.63,77.07
2024-06-02,00:00:00,100.42,0,0.0,1.0,6,1,1,0,0,0,0,0.18,103.74,139.63,101.3,70.97125,100.42,139.63,0.0,,18.275,0.0,7,4.7,0.0,0.0,14.06609141,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,01:00:00,88.88,0,0.258819045,0.965925826,6,1,1,0,0,0,0,0.18,100.42,100.33,110.86,69.3375,88.88,100.33,0.0,,17.95,0.0,9,4.925,0.0,0.0,13.7244813,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,02:00:00,81.26,0,0.5,0.866025404,6,1,1,0,0,0,0,0.18,88.88,93.74,92.35,68.86041667,81.26,93.74,0.0,,17.825,0.0,7,4.85,0.0,0.0,14.21732411,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,03:00:00,81.2,0,0.707106781,0.707106781,6,1,1,0,0,0,0,0.18,81.26,90.02,83.24,68.34041667,81.2,90.02,0.0,,17.85,0.0,7,4.725,0.0,0.0,14.33167499,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,04:00:00,81.2,0,0.866025404,0.5,6,1,1,0,0,0,0,0.18,81.2,86.94,83.31,67.97291667,81.2,86.94,0.0,,17.65,0.0,6,4.95,0.0,0.0,13.29229144,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,05:00:00,87.57,0,0.965925826,0.258819045,6,1,1,0,0,0,0,0.18,81.2,90.24,82.72,67.73375,87.57,90.24,0.0,,17.575,0.0,8,4.0,0.0,0.0,12.33804383,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,06:00:00,91.24,0,1.0,6.12e-17,6,1,1,0,0,0,0,0.495,87.57,90.24,83.24,67.6225,91.24,90.24,0.0,,17.75,0.005,9,3.325,0.0,0.075387343,10.72882253,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,07:00:00,87.57,0,0.965925826,-0.258819045,6,1,1,0,0,0,0,0.495,91.24,90.24,84.72,67.66416667,87.57,90.24,0.0,,18.375,0.1475,9,2.775,0.0,12.59921488,7.430561273,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,08:00:00,78.27,0,0.866025404,-0.5,6,1,1,0,0,0,0,0.495,87.57,94.29,78.95,67.55291667,78.27,94.29,0.0,,19.275,0.445,9,2.925,0.0,45.33794135,5.523458794,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,09:00:00,40.16,0,0.707106781,-0.707106781,6,1,1,0,0,0,0,0.675,78.27,107.7,78.67,66.88541667,40.16,107.7,0.0,,20.175,0.765,9,3.075,0.0,87.7387351,5.18693875,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,10:00:00,87.57,0,0.5,-0.866025404,6,1,1,0,0,0,0,0.675,40.16,145.67,89.86,64.07125,87.57,145.67,0.0,,21.25,1.26,9,3.675,0.0,135.9521848,4.841420004,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,11:00:00,88.51,0,0.258819045,-0.965925826,6,1,1,0,0,0,0,0.675,87.57,0.0,90.21,61.65041667,88.51,143.72,-143.72,,22.675,1.6625,8,3.575,0.0,191.7373519,2.941591457,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,12:00:00,94.68,0,1.22e-16,-1.0,6,1,1,0,0,0,0,0.36,88.51,-75.58,90.49,65.33833333,94.68,118.73,-194.31,,23.25,2.0175,7,3.875,0.0,214.9340342,4.071019349,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,13:00:00,100.08,0,-0.258819045,-0.965925826,6,1,1,0,0,0,0,0.36,94.68,-75.58,91.79,72.4325,100.08,144.14,-219.72,,23.7,2.2525,7,3.825,0.0,226.7749623,3.501067141,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,14:00:00,110.57,0,-0.5,-0.866025404,6,1,1,0,0,0,0,0.36,100.08,-75.58,106.54,79.75166667,110.57,120.85,-196.43,,22.925,1.895,8,4.7,0.0,195.1600878,5.798897208,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,15:00:00,104.08,0,-0.707106781,-0.707106781,6,1,1,0,0,0,0,0.36,110.57,0.0,109.83,87.50791667,104.08,106.06,-106.06,,22.95,1.5425,9,3.95,0.0,169.5943596,4.518520205,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,16:00:00,104.08,0,-0.866025404,-0.5,6,1,1,0,0,0,0,0.36,104.08,0.0,110.1,91.84458333,104.08,105.91,-105.91,,22.7,1.075,9,3.825,0.0,113.5732673,5.624452061,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,17:00:00,109.83,0,-0.965925826,-0.258819045,6,1,1,0,0,0,0,0.9,104.08,110.73,114.36,96.18125,109.83,110.73,0.0,,23.1,1.2,7,3.45,0.0,123.0210458,4.170154169,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,18:00:00,110.94,0,-1.0,-1.84e-16,6,1,1,0,0,0,0,0.9,109.83,110.45,114.45,96.14375,110.94,110.45,0.0,,22.325,0.76,7,2.975,0.0,78.81853193,3.959602146,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,19:00:00,103.6,0,-0.965925826,0.258819045,6,1,1,0,0,0,0,0.9,110.94,122.45,114.45,96.16416667,103.6,122.45,0.0,,21.275,0.38,4,2.3,0.0,35.33463206,3.914752194,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,20:00:00,104.78,0,-0.866025404,0.5,6,1,1,0,0,0,0,0.9,103.6,124.3,146.62,95.37875,104.78,124.3,0.0,,19.7,0.0225,6,2.3,0.0,4.73472401,6.485720885,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,21:00:00,110.85,0,-0.707106781,0.707106781,6,1,1,0,0,0,0,0.9,104.78,125.6,114.83,94.56541667,110.85,125.6,0.0,,19.325,0.0,8,3.775,0.0,1.897998055,12.15495474,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,22:00:00,104.2,0,-0.5,0.866025404,6,1,1,0,0,0,0,0.495,110.85,103.74,114.83,93.95083333,104.2,103.74,0.0,,19.125,0.0,8,2.575,0.0,0.0,8.404511174,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-02,23:00:00,103.36,0,-0.258819045,0.965925826,6,1,1,0,0,0,0,0.495,104.2,103.74,114.83,93.97,103.36,103.74,0.0,,19.175,0.0,8,3.35,0.0,0.0,10.85619844,,,100.0,130.587,83.44,1376.5,701.89,464.66,66.2
2024-06-03,00:00:00,100.08,0,0.0,1.0,0,0,0,0,1,3,-3,0.2,103.36,100.42,137.22,93.95416667,100.08,100.42,0.0,,19.025,0.0,9,3.475,0.0,0.0,6.037481809,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,01:00:00,87.32,0,0.258819045,0.965925826,0,0,0,0,1,3,-3,0.2,100.08,88.88,91.81,93.94,87.32,88.88,0.0,,19.4,0.0,9,3.225,0.0,0.0,5.359480861,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,02:00:00,90.06,0,0.5,0.866025404,0,0,0,0,1,3,-3,0.2,87.32,81.26,82.66,93.875,90.06,81.26,0.0,,19.025,0.0,8,2.75,0.0,0.0,3.573947206,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,03:00:00,80.89,0,0.707106781,0.707106781,0,0,0,0,1,3,-3,0.2,90.06,81.2,82.66,94.24166667,80.89,81.2,0.0,,19.075,0.0,8,2.7,0.0,0.0,3.651283171,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,04:00:00,80.89,0,0.866025404,0.5,0,0,0,0,1,3,-3,0.2,80.89,81.2,81.77,94.22875,80.89,81.2,0.0,,18.975,0.0,9,1.85,0.0,0.0,0.999774875,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,05:00:00,80.89,0,0.965925826,0.258819045,0,0,0,0,1,3,-3,0.2,80.89,87.57,81.77,94.21583333,80.89,87.57,0.0,,18.4,0.0,4,2.225,0.0,0.0,1.720786391,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,06:00:00,87.32,0,1.0,6.12e-17,0,0,0,0,1,3,-3,0.55,80.89,91.24,88.62,93.9375,87.32,91.24,0.0,,18.775,0.015,6,2.5,0.0,0.518629648,2.660645938,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,07:00:00,97.58,0,0.965925826,-0.258819045,0,0,0,0,1,3,-3,0.55,87.32,87.57,95.78,93.77416667,97.58,87.57,0.0,,19.925,0.31,4,2.075,0.0,26.89176144,0.4620231,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,08:00:00,110.53,0,0.866025404,-0.5,0,0,0,0,1,3,-3,0.55,97.58,78.27,113.61,94.19125,110.53,78.27,0.0,,21.55,0.7975,2,2.425,0.0,74.16222335,0.637536654,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,09:00:00,136.74,0,0.707106781,-0.707106781,0,0,0,0,1,3,-3,0.75,110.53,40.16,138.08,95.53541667,136.74,40.16,0.0,,22.775,1.3625,2,2.2,0.0,139.6276569,0.205107572,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,10:00:00,117.16,0,0.5,-0.866025404,0,0,0,0,1,3,-3,0.75,136.74,87.57,140.46,99.55958333,139.78,87.57,0.0,,23.225,1.83,1,2.825,0.0,199.9286,2.244036644,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,11:00:00,151.14,0,0.258819045,-0.965925826,0,0,0,0,1,3,-3,0.75,117.16,88.51,142.5,100.7925,151.14,88.51,0.0,,22.85,2.285,0,3.275,0.0,228.983022,2.32901531,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,12:00:00,135.55,0,1.22e-16,-1.0,0,0,0,0,1,3,-3,0.4,151.14,94.68,140.96,103.4020833,135.55,94.68,0.0,,22.85,2.34,4,3.825,0.0,226.5739588,2.127576735,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,13:00:00,132.78,0,-0.258819045,-0.965925826,0,0,0,0,1,3,-3,0.4,135.55,100.08,137.86,105.105,132.78,100.08,0.0,,22.925,1.9875,4,4.125,0.0,203.391273,2.653693989,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,14:00:00,135.82,0,-0.5,-0.866025404,0,0,0,0,1,3,-3,0.4,132.78,110.57,142.93,106.4675,135.82,110.57,0.0,,22.6,1.9275,5,4.35,0.0,196.3116572,3.150022026,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,15:00:00,140.62,0,-0.707106781,-0.707106781,0,0,0,0,1,3,-3,0.4,135.82,104.08,145.59,107.5195833,140.62,104.08,0.0,,23.025,1.99,7,3.95,0.0,194.5370061,2.894162605,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,16:00:00,117.6,0,-0.866025404,-0.5,0,0,0,0,1,3,-3,0.4,140.62,104.08,145.19,109.0420833,136.56,104.08,0.0,,22.4,1.4625,6,3.975,0.0,152.5626287,4.844843605,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,17:00:00,152.66,0,-0.965925826,-0.258819045,0,0,0,0,1,3,-3,1.0,117.6,109.83,157.83,109.6054167,150.63,109.83,0.0,,22.0,1.145,6,3.6,0.0,113.330667,2.7359008,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,18:00:00,150.65,0,-1.0,-1.84e-16,0,0,0,0,1,3,-3,1.0,152.66,110.94,142.41,111.39,134.59,110.94,0.0,,21.675,0.4925,7,3.05,0.0,53.33958699,2.933946363,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,19:00:00,134.59,0,-0.965925826,0.258819045,0,0,0,0,1,3,-3,1.0,150.65,103.6,140.96,113.0445833,134.59,103.6,0.0,,20.9,0.23,6,2.85,0.0,24.26321425,3.142614327,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,20:00:00,134.94,0,-0.866025404,0.5,0,0,0,0,1,3,-3,1.0,134.59,104.78,141.05,114.3358333,134.94,104.78,0.0,,20.075,0.025,4,2.075,0.0,3.849314245,0.85508323,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,21:00:00,152.21,0,-0.707106781,0.707106781,0,0,0,0,1,3,-3,1.0,134.94,110.85,140.66,115.5925,135.13,110.85,0.0,,19.65,0.0,4,2.275,0.0,1.25840504,1.329404534,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,22:00:00,152.21,0,-0.5,0.866025404,0,0,0,0,1,3,-3,0.55,152.21,104.2,140.72,117.3158333,134.71,104.2,0.0,,19.425,0.0,1,2.1,0.0,0.0,2.382248466,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-03,23:00:00,132.47,0,-0.258819045,0.965925826,0,0,0,0,1,3,-3,0.55,152.21,103.36,137.47,119.31625,132.47,103.36,0.0,,18.95,0.0,0,1.925,0.0,0.0,1.646809816,,,100.0,130.587,81.91,1381.6,735.98,300.45,40.82
2024-06-04,00:00:00,123.12,0,0.0,1.0,1,0,0,0,1,3,-2,0.2,132.47,100.08,138.94,120.5291667,123.12,100.08,0.0,,18.525,0.0,1,1.8,0.0,0.0,0.841324732,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,01:00:00,112.69,0,0.258819045,0.965925826,1,0,0,0,1,3,-2,0.2,123.12,87.32,110.7,121.4891667,112.69,87.32,0.0,,17.775,0.0,0,2.275,0.0,0.0,2.616565927,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,02:00:00,109.67,0,0.5,0.866025404,1,0,0,0,1,3,-2,0.2,112.69,90.06,112.22,122.54625,109.67,90.06,0.0,,17.3,0.0,0,2.075,0.0,0.0,1.74833038,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,03:00:00,111.25,0,0.707106781,0.707106781,1,0,0,0,1,3,-2,0.2,109.67,80.89,100.74,123.3633333,111.25,80.89,0.0,,17.225,0.0,0,2.125,0.0,0.0,2.195503297,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,04:00:00,110.09,0,0.866025404,0.5,1,0,0,0,1,3,-2,0.2,111.25,80.89,91.58,124.6283333,110.09,80.89,0.0,,17.4,0.0,1,2.05,0.0,0.0,1.779311938,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,05:00:00,111.38,0,0.965925826,0.258819045,1,0,0,0,1,3,-2,0.2,110.09,80.89,101.04,125.845,111.38,80.89,0.0,,17.5,0.0,0,1.025,0.0,0.0,0.668763092,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,06:00:00,109.67,0,1.0,6.12e-17,1,0,0,0,1,3,-2,0.55,111.38,87.32,111.72,127.1154167,109.67,87.32,0.0,,17.175,0.0175,0,1.15,0.0,1.021472397,0.556456506,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,07:00:00,112.47,0,0.965925826,-0.258819045,1,0,0,0,1,3,-2,0.55,109.67,97.58,112.13,128.0466667,112.47,97.58,0.0,,19.0,0.3325,0,2.175,0.0,26.78358063,2.474598639,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,08:00:00,110.45,0,0.866025404,-0.5,1,0,0,0,1,3,-2,0.55,112.47,110.53,137.27,128.6670833,110.45,110.53,0.0,,20.375,0.8725,2,2.675,0.0,75.1123277,4.36337322,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,09:00:00,134.34,0,0.707106781,-0.707106781,1,0,0,0,1,3,-2,0.75,110.45,136.74,142.44,128.66375,134.34,136.74,0.0,,21.05,1.405,2,3.525,0.0,136.89819,7.164228822,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,10:00:00,115.6,0,0.5,-0.866025404,1,0,0,0,1,3,-2,0.75,134.34,117.16,182.59,128.56375,138.69,139.78,-22.62,,21.375,1.9175,3,3.1,0.0,186.5665771,4.575927561,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,11:00:00,149.48,0,0.258819045,-0.965925826,1,0,0,0,1,3,-2,0.75,115.6,151.14,148.6,128.49875,169.16,151.14,0.0,,21.975,2.345,1,4.1,0.0,207.2004357,6.95234907,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,12:00:00,0.0,0,1.22e-16,-1.0,1,0,0,0,1,3,-2,0.4,149.48,135.55,140.72,128.4295833,138.63,135.55,0.0,,22.675,2.6325,2,4.575,0.0,243.7888584,9.598491129,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,13:00:00,0.0,0,-0.258819045,-0.965925826,1,0,0,0,1,3,-2,0.4,0.0,132.78,130.92,122.7816667,138.27,132.78,0.0,,23.075,2.755,3,4.575,0.0,250.3218625,9.851412808,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,14:00:00,138.59,0,-0.5,-0.866025404,1,0,0,0,1,3,-2,0.4,0.0,135.82,139.39,117.2491667,138.59,135.82,0.0,,23.05,2.655,2,4.375,0.0,248.6555692,9.818326459,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,15:00:00,138.59,0,-0.707106781,-0.707106781,1,0,0,0,1,3,-2,0.4,138.59,140.62,140.13,117.3645833,138.59,140.62,0.0,,22.45,2.2125,5,3.85,0.0,220.1883479,6.789098676,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,16:00:00,138.6,0,-0.866025404,-0.5,1,0,0,0,1,3,-2,0.4,138.59,117.6,139.39,117.28,138.6,136.56,-18.96,,21.65,1.6475,6,4.25,0.0,174.6566486,9.775684561,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,17:00:00,153.76,0,-0.965925826,-0.258819045,1,0,0,0,1,3,-2,1.0,138.6,152.66,140.29,118.155,147.03,150.63,2.03,,21.325,1.255,6,3.8,0.0,122.7761196,7.762534096,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,18:00:00,151.79,0,-1.0,-1.84e-16,1,0,0,0,1,3,-2,1.0,153.76,150.65,142.28,118.2008333,136.9,134.59,16.06,,20.925,0.715,6,3.025,0.0,72.83222612,4.882681565,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,19:00:00,147.63,0,-0.965925826,0.258819045,1,0,0,0,1,3,-2,1.0,151.79,134.59,140.74,118.2483333,135.76,134.59,0.0,,20.35,0.3525,5,2.5,0.0,32.43543834,2.932242954,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,20:00:00,135.79,0,-0.866025404,0.5,1,0,0,0,1,3,-2,1.0,147.63,134.94,143.31,118.7916667,135.79,134.94,0.0,,19.3,0.03,2,2.625,0.0,3.629125565,3.592975777,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,21:00:00,152.75,0,-0.707106781,0.707106781,1,0,0,0,1,3,-2,1.0,135.79,152.21,159.51,118.8270833,135.8,135.13,17.08,,18.5,0.0,4,2.0,0.0,1.228864822,1.322879539,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,22:00:00,152.75,0,-0.5,0.866025404,1,0,0,0,1,3,-2,0.55,152.75,152.21,142.64,118.8495833,135.77,134.71,17.5,,18.225,0.0,4,1.775,0.0,0.0,1.045997833,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-04,23:00:00,133.02,0,-0.258819045,0.965925826,1,0,0,0,1,3,-2,0.55,152.75,132.47,138.91,118.8720833,133.02,132.47,0.0,,17.85,0.0,6,1.925,0.0,0.0,1.452752523,,,100.0,130.587,77.9,1377.6,736.33,228.97,31.1
2024-06-05,00:00:00,133.25,0,0.0,1.0,2,0,0,0,1,3,-1,0.2,133.02,123.12,137.4,118.895,133.25,123.12,0.0,,17.825,0.0,6,1.45,0.0,0.0,0.816129986,,,100.0,130.587,78.24,1373.1,722.12,361.02,49.99
